,component,feature,axis
145,0.003985575134133333,qCalJetPhi_3,1
146,0.003851311810560791,qPFJetPhi_1,1
147,0.0031011986806980933,qpVtxZ_6,1
148,0.002847609662341893,qpVtxZ_0,1
149,0.0027066619595144505,qpVtxZ_4,1
150,0.002414598315868349,qpVtxY_5,1
151,0.0021413968024685125,qSCPhi_4,1
152,0.0020780417650819046,qCalJetEta_0,1
153,0.001983285093658477,qCCPhi_2,1
154,0.0018849240431834606,qCCEta_4,1
155,0.001756036557903974,qSCEta_0,1
156,0.001538678882879511,qCCPhi_1,1
157,0.001451140782677186,qSCPhi_1,1
158,0.0014432442313820754,qCCEta_0,1
159,0.0013961531924678169,qCalMETPt_1,1
160,0.0012320013238624283,qCalJetEta_4,1
161,0.0011019556073763835,qSCEta_4,1
162,0.0010823977265412073,qSCPhi_2,1
163,0.001060794039002434,qPFMetPt_1,1
164,0.0010075873746502506,qCCPhi_3,1
165,0.0008797554213222633,qCalJetPt_3,1
166,0.0008776166908303288,qCCPhi_4,1
167,0.0008417971365235023,qpVtxZ_5,1
168,0.0008197034975374947,qCalJetPhi_6,1
169,0.0008001283520319874,qSCPhi_5,1
170,0.0006566614477355038,qSCPhi_0,1
171,0.0006471520751666373,qSCPhi_3,1
172,0.0005267977277195878,qPFJetPhi_4,1
173,0.00046423033741327597,qSCPhi_6,1
174,0.0003966033626207234,qlumiEvt_1,1
175,0.000316911238937116,qPUEvt_1,1
176,0.00030350221810084894,qCCPhi_5,1
177,0.000300747509844598,qPFJetPhi_6,1
178,0.00028127939573671456,qpVtxChi2_0,1
179,0.00027625697417607396,qpVtxChi2_1,1
180,0.0002466578016628608,qCCPhi_0,1
181,7.499456308100543e-05,qCCPhi_6,1
182,0.6625566316533216,qpVtxChi2_3,2
183,0.4781867697291204,qpVtxChi2_4,2
184,0.18618477999827046,qpVtxChi2_5,2
185,0.17176677424641942,qpVtxChi2_2,2
186,0.13366235561156023,qpVtxZ_1,2
187,0.12586005607448156,qSCEn_2,2
188,0.1189681359538062,qPFMetPt_5,2
189,0.11730721004997345,qSCEn_6,2
190,0.10978973047381842,qPFJetEta_3,2
191,0.10845009138103841,qPFJetEta_5,2
192,0.10052659373596243,qpVtxNtr_3,2
193,0.09957343748204041,qpVtxNtr_2,2
194,0.09869801600537939,qPFMetPt_4,2
195,0.09830738320588714,qpVtxNtr_1,2
196,0.09165787985870129,qSCEn_5,2
197,0.08805575030400327,qSCEn_0,2
198,0.07862458111022601,qpVtxNtr_0,2
199,0.07581117467393644,qCCEn_0,2
200,0.07480775534156386,qpVtxNtr_6,2
201,0.07456640551136007,qCalMETPt_4,2
202,0.07333373132081672,qCCEn_6,2
203,0.07146653721358563,qSCEn_3,2
204,0.0705504052731519,qpVtxNtr_4,2
205,0.062060873811116544,qSCEn_4,2
206,0.06054807645626271,qPFJetEta_1,2
207,0.059477213250069424,qpVtxChi2_6,2
208,0.059345779349398664,qpVtxNtr_5,2
209,0.056447681241884304,qCalMETPt_5,2
210,0.05094053267656783,qCalJetEn_0,2
211,0.05085362174286348,qCalJetEn_5,2
212,0.04662069252402853,qPFMetPt_3,2
213,0.044871272172448,qCalJetN_5,2
214,0.04434367094774836,qCalJetN_4,2
215,0.04342256704218899,qCalJetN_0,2
216,0.04296042124563007,qCalJetN_6,2
217,0.04245419274339877,qCalJetEta_5,2
218,0.04232555599838384,qCalJetN_3,2
219,0.041963759949262956,qCalJetEn_4,2
220,0.04165934899356863,qpVtxY_4,2
221,0.04146153033407745,qCalJetEn_3,2
222,0.03942214008691404,qCalJetEta_3,2
223,0.039319068387617846,qPFMetPt_0,2
224,0.0388038501339733,qpVtxY_0,2
225,0.03845095156246216,qPUEvt_5,2
226,0.0383336855573878,qPUEvt_6,2
227,0.03815178679134672,qSCEta_1,2
228,0.03798579802440425,qPFJetEta_6,2
229,0.03784778875772387,qPUEvt_0,2
230,0.037350802363985025,qPUEvt_4,2
231,0.03725484936388757,qPUEvt_3,2
232,0.03711953601817536,qPUEvt_2,2
233,0.03618116568907354,qCalJetN_2,2
234,0.0356155123290943,qpVtxY_5,2
235,0.034438192710861494,qCalJetPt_6,2
236,0.0343908989835032,qCalMETPt_3,2
237,0.03409662204058634,qPFJetEta_2,2
238,0.03393276752343408,qCalJetEta_1,2
239,0.03144378746431973,qPFJetN_2,2
240,0.030495611582446687,qPFMetPt_6,2
241,0.029624123294795995,qCalMETPt_6,2
242,0.027819281918155414,qPFMetPt_2,2
243,0.027350678696987155,qPFJetPt_4,2
244,0.027176650256747464,qCalJetN_1,2
245,0.027063937968489805,qlumiEvt_6,2
246,0.02694279350640387,qpVtxZ_6,2
247,0.026928887940023287,qlumiEvt_5,2
248,0.026799913182690663,qPFJetPt_3,2
249,0.026653576675724,qlumiEvt_0,2
250,0.026480239224053768,qlumiEvt_4,2
251,0.026435393819404258,qlumiEvt_3,2
252,0.026229679072778764,qPFJetPt_2,2
253,0.026184377350260808,qlumiEvt_2,2
254,0.026052564999923974,qpVtxY_3,2
255,0.024887631320154032,qPFJetN_3,2
256,0.02416864529801518,qCalJetEn_2,2
257,0.02386462438617358,qCalJetPt_0,2
258,0.023570131632602454,qPFJetEta_4,2
259,0.0232615085396171,qpVtxZ_2,2
